query,reference
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5SjpHOv6M-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5SjpHOv6M-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5ZsLFaa54-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5ZsLFaa54-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5ZsLFaa54-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5ZsLFaa54-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5ZsLFaa54-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5ZsLFaa54-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5ZsLFaa54-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5ZsLFaa54-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-g5ZsLFaa54-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-g5ZsLFaa54-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G7l0ZH5EYQ-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G7l0ZH5EYQ-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G7l0ZH5EYQ-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G7l0ZH5EYQ-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G7l0ZH5EYQ-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G7l0ZH5EYQ-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G7l0ZH5EYQ-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G7l0ZH5EYQ-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G7l0ZH5EYQ-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G7l0ZH5EYQ-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_01/-G9G-5hnDAY-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G9G-5hnDAY-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-G9G-5hnDAY-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G9G-5hnDAY-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-G9G-5hnDAY-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G9G-5hnDAY-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-G9G-5hnDAY-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-G9G-5hnDAY-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gA-1YXw78I-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gA-1YXw78I-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gA-1YXw78I-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gA-1YXw78I-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gA-1YXw78I-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gA-1YXw78I-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gA-1YXw78I-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gA-1YXw78I-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaduP8bJqk-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaduP8bJqk-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaduP8bJqk-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaduP8bJqk-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaduP8bJqk-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaduP8bJqk-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaV7iBdTqw-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaV7iBdTqw-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaV7iBdTqw-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaV7iBdTqw-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaV7iBdTqw-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaV7iBdTqw-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaV7iBdTqw-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaV7iBdTqw-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gaV7iBdTqw-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gaV7iBdTqw-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GB-MnrQJYE-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GB-MnrQJYE-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GB-MnrQJYE-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GB-MnrQJYE-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GB-MnrQJYE-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GB-MnrQJYE-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GB-MnrQJYE-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GB-MnrQJYE-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gbLwO_OOsc-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gbLwO_OOsc-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gd8lynO9-s-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gd8lynO9-s-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gdvbKaW1e4-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gdvbKaW1e4-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gdvbKaW1e4-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gdvbKaW1e4-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gdvbKaW1e4-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gdvbKaW1e4-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gdvbKaW1e4-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gdvbKaW1e4-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gdvbKaW1e4-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gdvbKaW1e4-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gDwNUsJLko-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gDwNUsJLko-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gDwNUsJLko-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gDwNUsJLko-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gDwNUsJLko-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gDwNUsJLko-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gDwNUsJLko-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gDwNUsJLko-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-gDwNUsJLko-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gDwNUsJLko-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GE0Lnq_yO8-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GE0Lnq_yO8-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GfCH-LwlOg-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GfCH-LwlOg-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GfCH-LwlOg-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GfCH-LwlOg-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GfCH-LwlOg-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GfCH-LwlOg-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GfCH-LwlOg-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GfCH-LwlOg-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-Gg4XCvjDfk-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-Gg4XCvjDfk-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GgLh86PwAA-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GgLh86PwAA-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GgLh86PwAA-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GgLh86PwAA-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GgLh86PwAA-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GgLh86PwAA-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GgLh86PwAA-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GgLh86PwAA-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_02/-GgLh86PwAA-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GgLh86PwAA-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-ggM1sTpYaM-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-ggM1sTpYaM-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-ggM1sTpYaM-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-ggM1sTpYaM-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-ggM1sTpYaM-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-ggM1sTpYaM-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-ggM1sTpYaM-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-ggM1sTpYaM-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-ggM1sTpYaM-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-ggM1sTpYaM-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gH3cfM5n3E-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gH3cfM5n3E-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gI1anbLdZs-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gI1anbLdZs-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GigtfZqsvs-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GigtfZqsvs-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GigtfZqsvs-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GigtfZqsvs-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GigtfZqsvs-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GigtfZqsvs-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GigtfZqsvs-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GigtfZqsvs-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GigtfZqsvs-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GigtfZqsvs-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gK7Cb5TwP0-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gK7Cb5TwP0-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gK7Cb5TwP0-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gK7Cb5TwP0-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gK7Cb5TwP0-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gK7Cb5TwP0-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-gK7Cb5TwP0-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gK7Cb5TwP0-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GLudvrzmZk-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GLudvrzmZk-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GLudvrzmZk-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GLudvrzmZk-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GLudvrzmZk-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GLudvrzmZk-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GLudvrzmZk-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GLudvrzmZk-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GLudvrzmZk-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GLudvrzmZk-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GMF8JlKq2I-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GMF8JlKq2I-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GMF8JlKq2I-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GMF8JlKq2I-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GMF8JlKq2I-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GMF8JlKq2I-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GMF8JlKq2I-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GMF8JlKq2I-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GMF8JlKq2I-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GMF8JlKq2I-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmHTfQjQbM-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmHTfQjQbM-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmHTfQjQbM-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmHTfQjQbM-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmHTfQjQbM-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmHTfQjQbM-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmHTfQjQbM-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmHTfQjQbM-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmN8VOClxw-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmN8VOClxw-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmN8VOClxw-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmN8VOClxw-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmN8VOClxw-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmN8VOClxw-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmN8VOClxw-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmN8VOClxw-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GmN8VOClxw-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GmN8VOClxw-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GPxeG5J_i8-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GPxeG5J_i8-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GPxeG5J_i8-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GPxeG5J_i8-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GPxeG5J_i8-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GPxeG5J_i8-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GPxeG5J_i8-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GPxeG5J_i8-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GPxeG5J_i8-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GPxeG5J_i8-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GR32gNzgQo-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR32gNzgQo-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Brightness_03/-GR9a3ZLKE4-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR9a3ZLKE4-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-GR9a3ZLKE4-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR9a3ZLKE4-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-GR9a3ZLKE4-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR9a3ZLKE4-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-GR9a3ZLKE4-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR9a3ZLKE4-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-GR9a3ZLKE4-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-GR9a3ZLKE4-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-gYtmaaVnNk-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gYtmaaVnNk-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-gYtmaaVnNk-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gYtmaaVnNk-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-gYtmaaVnNk-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gYtmaaVnNk-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-gYtmaaVnNk-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gYtmaaVnNk-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-gYtmaaVnNk-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-gYtmaaVnNk-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-H--Gmu_V_I-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-H--Gmu_V_I-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-H--Gmu_V_I-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-H--Gmu_V_I-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-H--Gmu_V_I-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-H--Gmu_V_I-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-H--Gmu_V_I-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-H--Gmu_V_I-Scene-004-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-H--Gmu_V_I-Scene-005-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-H--Gmu_V_I-Scene-005-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-h-aWZpwxXo-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-h-aWZpwxXo-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-h4zTEwgCpQ-Scene-001-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-h4zTEwgCpQ-Scene-001-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-h4zTEwgCpQ-Scene-002-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-h4zTEwgCpQ-Scene-002-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-h4zTEwgCpQ-Scene-003-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-h4zTEwgCpQ-Scene-003-01.jpg
/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/Crop_01/-h4zTEwgCpQ-Scene-004-01.jpg,/mldisk/nfs_shared_/VCDB_simulated/simulated_frame_db/origin/-h4zTEwgCpQ-Scene-004-01.jpg
