anchor,positive,negative
references/R771534.jpg,dev_queries/Q42863.jpg,train/T058356.jpg
references/R252341.jpg,dev_queries/Q19292.jpg,train/T046910.jpg
dev_queries/Q38560.jpg,references/R177434.jpg,train/T050173.jpg
references/R499011.jpg,dev_queries/Q11128.jpg,train/T024494.jpg
references/R211820.jpg,dev_queries/Q11728.jpg,train/T084590.jpg
dev_queries/Q32216.jpg,references/R340695.jpg,train/T042797.jpg
references/R859148.jpg,dev_queries/Q02642.jpg,train/T065692.jpg
references/R908451.jpg,dev_queries/Q43941.jpg,train/T043296.jpg
dev_queries/Q48941.jpg,references/R735024.jpg,train/T067797.jpg
references/R229479.jpg,dev_queries/Q35479.jpg,train/T017536.jpg
references/R460840.jpg,dev_queries/Q34721.jpg,train/T013530.jpg
references/R757883.jpg,dev_queries/Q47330.jpg,train/T045854.jpg
dev_queries/Q29189.jpg,references/R118022.jpg,train/T026126.jpg
references/R711058.jpg,dev_queries/Q17694.jpg,train/T026983.jpg
dev_queries/Q32852.jpg,references/R872720.jpg,train/T016652.jpg
dev_queries/Q33609.jpg,references/R833723.jpg,train/T066959.jpg
references/R589975.jpg,dev_queries/Q39443.jpg,train/T102865.jpg
references/R391531.jpg,dev_queries/Q41816.jpg,train/T037556.jpg
dev_queries/Q37337.jpg,references/R502697.jpg,train/T065450.jpg
dev_queries/Q45215.jpg,references/R361679.jpg,train/T017605.jpg
references/R374085.jpg,dev_queries/Q35559.jpg,train/T022728.jpg
dev_queries/Q48051.jpg,references/R843207.jpg,train/T072667.jpg
references/R814700.jpg,dev_queries/Q45529.jpg,train/T008140.jpg
dev_queries/Q39840.jpg,references/R314275.jpg,train/T058200.jpg
references/R610857.jpg,dev_queries/Q36030.jpg,train/T102920.jpg
references/R871415.jpg,dev_queries/Q14201.jpg,train/T031800.jpg
references/R745983.jpg,dev_queries/Q26149.jpg,train/T092953.jpg
references/R158514.jpg,dev_queries/Q38699.jpg,train/T027868.jpg
dev_queries/Q39155.jpg,references/R620041.jpg,train/T080678.jpg
references/R195248.jpg,dev_queries/Q27489.jpg,train/T049999.jpg
dev_queries/Q19829.jpg,references/R011487.jpg,train/T010419.jpg
references/R093098.jpg,dev_queries/Q26653.jpg,train/T076454.jpg
references/R679519.jpg,dev_queries/Q27337.jpg,train/T104014.jpg
references/R093986.jpg,dev_queries/Q19204.jpg,train/T036104.jpg
references/R394053.jpg,dev_queries/Q28845.jpg,train/T084611.jpg
references/R212966.jpg,dev_queries/Q38762.jpg,train/T104570.jpg
references/R726984.jpg,dev_queries/Q37787.jpg,train/T036188.jpg
references/R847772.jpg,dev_queries/Q46868.jpg,train/T078112.jpg
dev_queries/Q42946.jpg,references/R446201.jpg,train/T092528.jpg
dev_queries/Q37097.jpg,references/R923991.jpg,train/T032348.jpg
references/R180286.jpg,dev_queries/Q30476.jpg,train/T096567.jpg
references/R488792.jpg,dev_queries/Q37302.jpg,train/T088756.jpg
references/R611080.jpg,dev_queries/Q43524.jpg,train/T039651.jpg
dev_queries/Q44062.jpg,references/R828969.jpg,train/T045065.jpg
references/R279401.jpg,dev_queries/Q46713.jpg,train/T070111.jpg
dev_queries/Q31042.jpg,references/R769319.jpg,train/T031933.jpg
references/R884049.jpg,dev_queries/Q38176.jpg,train/T017544.jpg
references/R958659.jpg,dev_queries/Q36389.jpg,train/T083238.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T096105.jpg
references/R881253.jpg,dev_queries/Q03520.jpg,train/T060697.jpg
references/R099116.jpg,dev_queries/Q08252.jpg,train/T018878.jpg
dev_queries/Q37073.jpg,references/R161581.jpg,train/T012980.jpg
references/R875901.jpg,dev_queries/Q19209.jpg,train/T012481.jpg
dev_queries/Q40713.jpg,references/R917570.jpg,train/T018473.jpg
dev_queries/Q33726.jpg,references/R256959.jpg,train/T099127.jpg
dev_queries/Q39267.jpg,references/R835642.jpg,train/T094999.jpg
references/R983109.jpg,dev_queries/Q19317.jpg,train/T054109.jpg
dev_queries/Q44437.jpg,references/R481909.jpg,train/T083558.jpg
references/R176097.jpg,dev_queries/Q41072.jpg,train/T032054.jpg
references/R483781.jpg,dev_queries/Q29727.jpg,train/T012276.jpg
dev_queries/Q37781.jpg,references/R854956.jpg,train/T099177.jpg
dev_queries/Q34072.jpg,references/R843059.jpg,train/T096466.jpg
dev_queries/Q44071.jpg,references/R801176.jpg,train/T080019.jpg
dev_queries/Q26639.jpg,references/R559512.jpg,train/T088223.jpg
dev_queries/Q35499.jpg,references/R229171.jpg,train/T079276.jpg
dev_queries/Q34629.jpg,references/R010702.jpg,train/T039604.jpg
dev_queries/Q25654.jpg,references/R761366.jpg,train/T090556.jpg
references/R146975.jpg,dev_queries/Q08581.jpg,train/T032199.jpg
dev_queries/Q37520.jpg,references/R882389.jpg,train/T041890.jpg
references/R382534.jpg,dev_queries/Q29163.jpg,train/T042896.jpg
dev_queries/Q26287.jpg,references/R790403.jpg,train/T101417.jpg
dev_queries/Q03245.jpg,references/R976140.jpg,train/T068082.jpg
references/R990474.jpg,dev_queries/Q19514.jpg,train/T061863.jpg
dev_queries/Q31762.jpg,references/R443053.jpg,train/T009899.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T075991.jpg
dev_queries/Q44910.jpg,references/R675081.jpg,train/T036711.jpg
references/R424174.jpg,dev_queries/Q12009.jpg,train/T049038.jpg
references/R842408.jpg,dev_queries/Q33381.jpg,train/T094400.jpg
references/R150451.jpg,dev_queries/Q37470.jpg,train/T022197.jpg
references/R800874.jpg,dev_queries/Q12066.jpg,train/T106492.jpg
references/R521175.jpg,dev_queries/Q28221.jpg,train/T005279.jpg
references/R771534.jpg,dev_queries/Q42863.jpg,train/T045413.jpg
references/R849571.jpg,dev_queries/Q29195.jpg,train/T080145.jpg
dev_queries/Q17522.jpg,references/R288840.jpg,train/T096982.jpg
references/R796685.jpg,dev_queries/Q42372.jpg,train/T042555.jpg
references/R617911.jpg,dev_queries/Q30910.jpg,train/T007845.jpg
dev_queries/Q41118.jpg,references/R210211.jpg,train/T035929.jpg
dev_queries/Q40467.jpg,references/R954394.jpg,train/T067704.jpg
references/R093098.jpg,dev_queries/Q26653.jpg,train/T081257.jpg
dev_queries/Q23539.jpg,references/R297040.jpg,train/T033224.jpg
references/R835642.jpg,dev_queries/Q39267.jpg,train/T045013.jpg
dev_queries/Q18173.jpg,references/R851272.jpg,train/T044269.jpg
dev_queries/Q31234.jpg,references/R915562.jpg,train/T024452.jpg
references/R093986.jpg,dev_queries/Q19204.jpg,train/T012902.jpg
dev_queries/Q27530.jpg,references/R969911.jpg,train/T064441.jpg
references/R088909.jpg,dev_queries/Q47022.jpg,train/T093178.jpg
dev_queries/Q10579.jpg,references/R409294.jpg,train/T051147.jpg
references/R746221.jpg,dev_queries/Q46836.jpg,train/T045703.jpg
references/R133955.jpg,dev_queries/Q30857.jpg,train/T058377.jpg
references/R199179.jpg,dev_queries/Q45800.jpg,train/T060730.jpg
references/R281629.jpg,dev_queries/Q45276.jpg,train/T033200.jpg
references/R921973.jpg,dev_queries/Q42214.jpg,train/T104758.jpg
dev_queries/Q19317.jpg,references/R983109.jpg,train/T043046.jpg
references/R773951.jpg,dev_queries/Q29323.jpg,train/T021627.jpg
dev_queries/Q17694.jpg,references/R711058.jpg,train/T042667.jpg
references/R197294.jpg,dev_queries/Q42756.jpg,train/T066436.jpg
dev_queries/Q48880.jpg,references/R991575.jpg,train/T082351.jpg
references/R436663.jpg,dev_queries/Q14787.jpg,train/T077275.jpg
dev_queries/Q39267.jpg,references/R835642.jpg,train/T100971.jpg
references/R703085.jpg,dev_queries/Q44479.jpg,train/T094240.jpg
dev_queries/Q29519.jpg,references/R995871.jpg,train/T071354.jpg
references/R175447.jpg,dev_queries/Q42921.jpg,train/T044858.jpg
references/R767496.jpg,dev_queries/Q00433.jpg,train/T025694.jpg
dev_queries/Q05094.jpg,references/R519720.jpg,train/T075268.jpg
dev_queries/Q29891.jpg,references/R756608.jpg,train/T039523.jpg
dev_queries/Q27788.jpg,references/R427442.jpg,train/T005515.jpg
dev_queries/Q24982.jpg,references/R626401.jpg,train/T007896.jpg
references/R326454.jpg,dev_queries/Q33532.jpg,train/T096142.jpg
references/R853737.jpg,dev_queries/Q28253.jpg,train/T082473.jpg
dev_queries/Q37073.jpg,references/R161581.jpg,train/T038330.jpg
dev_queries/Q41493.jpg,references/R035679.jpg,train/T004942.jpg
references/R463448.jpg,dev_queries/Q31104.jpg,train/T076510.jpg
references/R096946.jpg,dev_queries/Q31485.jpg,train/T098686.jpg
dev_queries/Q11911.jpg,references/R764938.jpg,train/T071516.jpg
dev_queries/Q02390.jpg,references/R223157.jpg,train/T078200.jpg
dev_queries/Q09003.jpg,references/R214351.jpg,train/T060479.jpg
references/R382534.jpg,dev_queries/Q29163.jpg,train/T019146.jpg
references/R540561.jpg,dev_queries/Q42572.jpg,train/T071547.jpg
dev_queries/Q37325.jpg,references/R822073.jpg,train/T056649.jpg
dev_queries/Q17190.jpg,references/R902637.jpg,train/T058077.jpg
dev_queries/Q23488.jpg,references/R023401.jpg,train/T105889.jpg
references/R430449.jpg,dev_queries/Q37503.jpg,train/T021629.jpg
dev_queries/Q25750.jpg,references/R427221.jpg,train/T015750.jpg
references/R265621.jpg,dev_queries/Q19724.jpg,train/T030259.jpg
dev_queries/Q34721.jpg,references/R460840.jpg,train/T090248.jpg
references/R108344.jpg,dev_queries/Q41063.jpg,train/T003476.jpg
references/R991575.jpg,dev_queries/Q48880.jpg,train/T089631.jpg
references/R176097.jpg,dev_queries/Q41072.jpg,train/T006835.jpg
references/R847225.jpg,dev_queries/Q31508.jpg,train/T058975.jpg
dev_queries/Q27842.jpg,references/R171476.jpg,train/T055893.jpg
references/R541301.jpg,dev_queries/Q46349.jpg,train/T080543.jpg
references/R150451.jpg,dev_queries/Q37470.jpg,train/T070114.jpg
dev_queries/Q39549.jpg,references/R603389.jpg,train/T020271.jpg
references/R670478.jpg,dev_queries/Q15518.jpg,train/T098002.jpg
references/R061215.jpg,dev_queries/Q31375.jpg,train/T032430.jpg
references/R179784.jpg,dev_queries/Q34427.jpg,train/T084927.jpg
references/R683705.jpg,dev_queries/Q30728.jpg,train/T026255.jpg
references/R773951.jpg,dev_queries/Q29323.jpg,train/T039235.jpg
dev_queries/Q29727.jpg,references/R483781.jpg,train/T076321.jpg
dev_queries/Q02590.jpg,references/R999289.jpg,train/T098980.jpg
dev_queries/Q32954.jpg,references/R241189.jpg,train/T044981.jpg
dev_queries/Q12994.jpg,references/R047833.jpg,train/T006811.jpg
dev_queries/Q37181.jpg,references/R079227.jpg,train/T038526.jpg
references/R611494.jpg,dev_queries/Q17150.jpg,train/T013719.jpg
dev_queries/Q36389.jpg,references/R958659.jpg,train/T019129.jpg
references/R787386.jpg,dev_queries/Q42288.jpg,train/T043964.jpg
dev_queries/Q34721.jpg,references/R460840.jpg,train/T003387.jpg
references/R145801.jpg,dev_queries/Q32773.jpg,train/T070116.jpg
references/R527750.jpg,dev_queries/Q47663.jpg,train/T020099.jpg
references/R724675.jpg,dev_queries/Q15161.jpg,train/T102803.jpg
dev_queries/Q49807.jpg,references/R668978.jpg,train/T020767.jpg
references/R801024.jpg,dev_queries/Q29724.jpg,train/T011910.jpg
references/R430448.jpg,dev_queries/Q46515.jpg,train/T013288.jpg
references/R010112.jpg,dev_queries/Q40465.jpg,train/T072313.jpg
references/R349565.jpg,dev_queries/Q49938.jpg,train/T059447.jpg
dev_queries/Q49151.jpg,references/R825323.jpg,train/T076395.jpg
references/R010112.jpg,dev_queries/Q40465.jpg,train/T088765.jpg
dev_queries/Q07850.jpg,references/R198570.jpg,train/T050527.jpg
dev_queries/Q31762.jpg,references/R443053.jpg,train/T001819.jpg
references/R136936.jpg,dev_queries/Q43113.jpg,train/T043082.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T030638.jpg
dev_queries/Q15518.jpg,references/R670478.jpg,train/T057788.jpg
dev_queries/Q42592.jpg,references/R579192.jpg,train/T096513.jpg
references/R478822.jpg,dev_queries/Q14782.jpg,train/T022632.jpg
references/R688394.jpg,dev_queries/Q33653.jpg,train/T030510.jpg
dev_queries/Q26853.jpg,references/R634692.jpg,train/T006345.jpg
dev_queries/Q48052.jpg,references/R170775.jpg,train/T028142.jpg
references/R851763.jpg,dev_queries/Q48185.jpg,train/T084893.jpg
references/R776357.jpg,dev_queries/Q29202.jpg,train/T092485.jpg
references/R527750.jpg,dev_queries/Q47663.jpg,train/T078320.jpg
dev_queries/Q39191.jpg,references/R282221.jpg,train/T017932.jpg
dev_queries/Q48823.jpg,references/R312560.jpg,train/T005887.jpg
references/R199179.jpg,dev_queries/Q45800.jpg,train/T040440.jpg
dev_queries/Q26071.jpg,references/R103334.jpg,train/T014166.jpg
dev_queries/Q41871.jpg,references/R529367.jpg,train/T037822.jpg
references/R800874.jpg,dev_queries/Q12066.jpg,train/T075679.jpg
references/R724675.jpg,dev_queries/Q15161.jpg,train/T031782.jpg
dev_queries/Q38259.jpg,references/R829103.jpg,train/T103030.jpg
dev_queries/Q18413.jpg,references/R530607.jpg,train/T015189.jpg
dev_queries/Q28115.jpg,references/R500520.jpg,train/T042605.jpg
dev_queries/Q36060.jpg,references/R518277.jpg,train/T035657.jpg
dev_queries/Q33830.jpg,references/R461530.jpg,train/T027610.jpg
dev_queries/Q49938.jpg,references/R349565.jpg,train/T079012.jpg
references/R410005.jpg,dev_queries/Q38092.jpg,train/T035420.jpg
dev_queries/Q03635.jpg,references/R504242.jpg,train/T031031.jpg
references/R603271.jpg,dev_queries/Q33749.jpg,train/T018498.jpg
references/R599419.jpg,dev_queries/Q03914.jpg,train/T047776.jpg
references/R297692.jpg,dev_queries/Q20316.jpg,train/T060997.jpg
dev_queries/Q42483.jpg,references/R897255.jpg,train/T080086.jpg
dev_queries/Q31515.jpg,references/R031838.jpg,train/T085644.jpg
dev_queries/Q28199.jpg,references/R167979.jpg,train/T101129.jpg
dev_queries/Q40506.jpg,references/R183095.jpg,train/T079211.jpg
dev_queries/Q29774.jpg,references/R322491.jpg,train/T082711.jpg
references/R906581.jpg,dev_queries/Q47043.jpg,train/T048335.jpg
references/R016654.jpg,dev_queries/Q25224.jpg,train/T033048.jpg
dev_queries/Q00049.jpg,references/R217235.jpg,train/T081108.jpg
references/R781179.jpg,dev_queries/Q13080.jpg,train/T076513.jpg
references/R799625.jpg,dev_queries/Q25592.jpg,train/T011269.jpg
dev_queries/Q05854.jpg,references/R952372.jpg,train/T060304.jpg
dev_queries/Q12994.jpg,references/R047833.jpg,train/T015028.jpg
references/R349777.jpg,dev_queries/Q42632.jpg,train/T064792.jpg
dev_queries/Q34793.jpg,references/R993200.jpg,train/T071734.jpg
dev_queries/Q41499.jpg,references/R752014.jpg,train/T066910.jpg
dev_queries/Q46433.jpg,references/R457573.jpg,train/T043654.jpg
references/R034250.jpg,dev_queries/Q44272.jpg,train/T091618.jpg
references/R021176.jpg,dev_queries/Q31713.jpg,train/T098116.jpg
dev_queries/Q48171.jpg,references/R349199.jpg,train/T042680.jpg
dev_queries/Q42096.jpg,references/R847699.jpg,train/T075686.jpg
references/R400310.jpg,dev_queries/Q46753.jpg,train/T037614.jpg
dev_queries/Q30768.jpg,references/R157517.jpg,train/T035994.jpg
dev_queries/Q43113.jpg,references/R136936.jpg,train/T074224.jpg
dev_queries/Q35544.jpg,references/R170701.jpg,train/T015360.jpg
references/R413133.jpg,dev_queries/Q11354.jpg,train/T040499.jpg
dev_queries/Q45757.jpg,references/R433648.jpg,train/T007344.jpg
dev_queries/Q06539.jpg,references/R511478.jpg,train/T067278.jpg
references/R529367.jpg,dev_queries/Q41871.jpg,train/T017525.jpg
references/R541827.jpg,dev_queries/Q36384.jpg,train/T046549.jpg
dev_queries/Q42756.jpg,references/R197294.jpg,train/T034213.jpg
dev_queries/Q28243.jpg,references/R111307.jpg,train/T095320.jpg
dev_queries/Q43941.jpg,references/R908451.jpg,train/T043847.jpg
dev_queries/Q03245.jpg,references/R976140.jpg,train/T034609.jpg
dev_queries/Q42632.jpg,references/R349777.jpg,train/T088858.jpg
dev_queries/Q42096.jpg,references/R847699.jpg,train/T080657.jpg
references/R019758.jpg,dev_queries/Q49007.jpg,train/T023286.jpg
references/R553758.jpg,dev_queries/Q18821.jpg,train/T081753.jpg
references/R687901.jpg,dev_queries/Q31385.jpg,train/T021359.jpg
references/R597187.jpg,dev_queries/Q31482.jpg,train/T015627.jpg
dev_queries/Q43979.jpg,references/R074770.jpg,train/T062205.jpg
dev_queries/Q37181.jpg,references/R079227.jpg,train/T031089.jpg
references/R499011.jpg,dev_queries/Q11128.jpg,train/T099544.jpg
dev_queries/Q21677.jpg,references/R418434.jpg,train/T070438.jpg
references/R475011.jpg,dev_queries/Q48616.jpg,train/T007546.jpg
references/R579192.jpg,dev_queries/Q42592.jpg,train/T033639.jpg
references/R033081.jpg,dev_queries/Q12079.jpg,train/T024031.jpg
dev_queries/Q41726.jpg,references/R531099.jpg,train/T015667.jpg
references/R558214.jpg,dev_queries/Q45877.jpg,train/T079372.jpg
dev_queries/Q07548.jpg,references/R201473.jpg,train/T085742.jpg
references/R769635.jpg,dev_queries/Q37002.jpg,train/T097680.jpg
references/R703085.jpg,dev_queries/Q44479.jpg,train/T007840.jpg
dev_queries/Q49155.jpg,references/R564111.jpg,train/T054958.jpg
references/R043507.jpg,dev_queries/Q01663.jpg,train/T042566.jpg
references/R915562.jpg,dev_queries/Q31234.jpg,train/T046641.jpg
references/R310260.jpg,dev_queries/Q25539.jpg,train/T052930.jpg
references/R178260.jpg,dev_queries/Q43860.jpg,train/T035283.jpg
references/R861040.jpg,dev_queries/Q36547.jpg,train/T083489.jpg
dev_queries/Q06764.jpg,references/R107943.jpg,train/T025639.jpg
references/R280970.jpg,dev_queries/Q24231.jpg,train/T011512.jpg
references/R232278.jpg,dev_queries/Q41634.jpg,train/T106587.jpg
references/R163350.jpg,dev_queries/Q27443.jpg,train/T071322.jpg
dev_queries/Q16249.jpg,references/R684679.jpg,train/T009248.jpg
references/R826837.jpg,dev_queries/Q32976.jpg,train/T050480.jpg
references/R934370.jpg,dev_queries/Q34141.jpg,train/T011294.jpg
references/R038838.jpg,dev_queries/Q44604.jpg,train/T040939.jpg
references/R198570.jpg,dev_queries/Q07850.jpg,train/T071694.jpg
dev_queries/Q09003.jpg,references/R214351.jpg,train/T064417.jpg
dev_queries/Q42819.jpg,references/R214619.jpg,train/T089413.jpg
dev_queries/Q49151.jpg,references/R825323.jpg,train/T010555.jpg
dev_queries/Q34228.jpg,references/R944824.jpg,train/T104047.jpg
references/R849571.jpg,dev_queries/Q29195.jpg,train/T092298.jpg
references/R090628.jpg,dev_queries/Q25397.jpg,train/T049950.jpg
dev_queries/Q40947.jpg,references/R085019.jpg,train/T014783.jpg
dev_queries/Q30768.jpg,references/R157517.jpg,train/T054713.jpg
dev_queries/Q12626.jpg,references/R230442.jpg,train/T064272.jpg
dev_queries/Q49821.jpg,references/R270846.jpg,train/T088597.jpg
references/R357608.jpg,dev_queries/Q42272.jpg,train/T057008.jpg
dev_queries/Q34072.jpg,references/R843059.jpg,train/T063264.jpg
dev_queries/Q46496.jpg,references/R722197.jpg,train/T055206.jpg
references/R538221.jpg,dev_queries/Q35433.jpg,train/T008734.jpg
dev_queries/Q37173.jpg,references/R169688.jpg,train/T010117.jpg
dev_queries/Q40592.jpg,references/R840042.jpg,train/T025630.jpg
dev_queries/Q42073.jpg,references/R073203.jpg,train/T009603.jpg
dev_queries/Q00299.jpg,references/R170923.jpg,train/T018382.jpg
dev_queries/Q26558.jpg,references/R406365.jpg,train/T041664.jpg
dev_queries/Q31482.jpg,references/R597187.jpg,train/T077815.jpg
dev_queries/Q39443.jpg,references/R589975.jpg,train/T045664.jpg
references/R148156.jpg,dev_queries/Q42932.jpg,train/T060080.jpg
dev_queries/Q32911.jpg,references/R776508.jpg,train/T093838.jpg
dev_queries/Q28221.jpg,references/R521175.jpg,train/T025141.jpg
references/R260528.jpg,dev_queries/Q45762.jpg,train/T057374.jpg
dev_queries/Q46801.jpg,references/R265178.jpg,train/T055459.jpg
dev_queries/Q32778.jpg,references/R154840.jpg,train/T085395.jpg
dev_queries/Q40381.jpg,references/R167272.jpg,train/T031909.jpg
dev_queries/Q40313.jpg,references/R172669.jpg,train/T038804.jpg
dev_queries/Q43407.jpg,references/R157188.jpg,train/T102543.jpg
references/R934370.jpg,dev_queries/Q34141.jpg,train/T073319.jpg
dev_queries/Q47803.jpg,references/R357504.jpg,train/T076135.jpg
dev_queries/Q31182.jpg,references/R517444.jpg,train/T012911.jpg
references/R145801.jpg,dev_queries/Q32773.jpg,train/T045252.jpg
dev_queries/Q39949.jpg,references/R500082.jpg,train/T026290.jpg
references/R202550.jpg,dev_queries/Q45336.jpg,train/T066594.jpg
dev_queries/Q48787.jpg,references/R936154.jpg,train/T075741.jpg
references/R999289.jpg,dev_queries/Q02590.jpg,train/T084642.jpg
dev_queries/Q14782.jpg,references/R478822.jpg,train/T048286.jpg
references/R221957.jpg,dev_queries/Q08664.jpg,train/T083240.jpg
